mes,conglome,vivienda,hogar,parentesco,nivel_educativo,edad_jefe,sexo_jefe,pobreza,tamano_hogar,dominio,estrato,factor07,pobre_binario
07,018510,163,11,3,secundaria incompleta,15,Mujer,Pobre No Extremo,3.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,1
07,018510,163,11,3,secundaria incompleta,13,Mujer,Pobre No Extremo,3.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,1
07,018510,168,11,1,sin nivel,55,Mujer,No Pobre,2.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018510,168,11,2,primaria completa,38,Hombre,No Pobre,2.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,039,11,1,sin nivel,59,Mujer,No Pobre,2.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,039,11,3,secundaria completa,18,Mujer,No Pobre,2.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,040,11,1,secundaria incompleta,39,Hombre,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,040,11,2,secundaria incompleta,37,Mujer,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,040,11,3,secundaria completa,17,Mujer,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,040,11,3,primaria incompleta,9,Hombre,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,040,11,3,sin nivel,5,Hombre,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,042,11,1,secundaria incompleta,46,Hombre,Pobre No Extremo,5.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,1
07,018511,042,11,2,secundaria incompleta,35,Mujer,Pobre No Extremo,5.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,1
07,018511,042,11,3,secundaria incompleta,14,Hombre,Pobre No Extremo,5.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,1
07,018511,042,11,3,primaria incompleta,10,Mujer,Pobre No Extremo,5.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,1
07,018511,042,11,3,primaria incompleta,7,Hombre,Pobre No Extremo,5.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,1
07,018511,140,11,1,sup. univ. completa,60,Mujer,No Pobre,1.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,152,11,1,primaria completa,75,Hombre,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,152,11,2,primaria incompleta,60,Mujer,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,152,11,3,secundaria completa,37,Hombre,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,152,11,3,secundaria completa,36,Hombre,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,152,11,3,secundaria completa,35,Mujer,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,152,11,3,secundaria completa,33,Mujer,No Pobre,6.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,153,11,1,sup. no univ. incompleta,39,Hombre,No Pobre,3.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,153,11,2,sup. no univ. completa,39,Mujer,No Pobre,3.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,153,11,3,secundaria incompleta,14,Mujer,No Pobre,3.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,154,11,1,sup. no univ. completa,37,Hombre,No Pobre,4.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,154,11,2,sup. no univ. completa,33,Mujer,No Pobre,4.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,154,11,3,primaria incompleta,11,Hombre,No Pobre,4.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,155,11,1,secundaria completa,31,Hombre,No Pobre,4.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,155,11,2,secundaria completa,26,Mujer,No Pobre,4.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,155,11,3,primaria incompleta,8,Mujer,No Pobre,4.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018511,155,11,3,educación inicial,5,Mujer,No Pobre,4.0,costa centro,Área de empadronamiento rural (aer) compuesto,131.5474395751953,0
07,018571,031,11,1,secundaria incompleta,54,Hombre,No Pobre,7.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,031,11,2,primaria completa,57,Mujer,No Pobre,7.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,031,11,3,secundaria incompleta,28,Mujer,No Pobre,7.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,031,11,4,secundaria completa,29,Hombre,No Pobre,7.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,031,11,5,educación inicial,6,Hombre,No Pobre,7.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,031,11,5,sin nivel,3,Mujer,No Pobre,7.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,072,11,1,primaria completa,56,Hombre,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,072,11,2,primaria completa,45,Mujer,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,072,11,3,secundaria completa,24,Hombre,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,072,11,3,secundaria completa,21,Mujer,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,072,11,3,secundaria completa,17,Hombre,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,094,11,1,secundaria incompleta,43,Hombre,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,094,11,2,secundaria incompleta,37,Mujer,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,094,11,3,secundaria completa,19,Hombre,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,094,11,3,secundaria incompleta,15,Hombre,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,094,11,3,primaria incompleta,7,Mujer,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,105,11,1,secundaria completa,46,Hombre,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,105,11,2,secundaria incompleta,46,Mujer,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,105,11,3,primaria incompleta,7,Mujer,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,105,11,10,,26,Hombre,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,105,11,10,,22,Mujer,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,105,11,5,,3,Mujer,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,201,11,1,secundaria incompleta,51,Hombre,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,201,11,2,sup. no univ. completa,56,Mujer,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,201,11,3,primaria completa,12,Mujer,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,304,11,1,secundaria completa,41,Hombre,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,304,11,2,secundaria completa,44,Mujer,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,304,11,3,secundaria completa,20,Hombre,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018571,304,11,3,secundaria incompleta,13,Mujer,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",365.78045654296875,0
07,018624,035,11,1,primaria completa,31,Mujer,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",207.83248901367188,0
