mes,conglome,vivienda,hogar,pobreza,tamano_hogar,dominio,estrato,factor07,pobre_binario
01,005460,045,11,No Pobre,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,113.57172393798828,0
01,005460,046,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,113.57172393798828,0
01,005460,047,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,113.57172393798828,0
01,005460,048,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,113.57172393798828,0
01,005460,113,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,113.57172393798828,0
01,005460,114,11,No Pobre,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,113.57172393798828,0
01,005460,116,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,113.57172393798828,0
01,005460,117,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,113.57172393798828,0
01,005473,012,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",704.5794677734375,0
01,005473,032,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",704.5794677734375,0
01,005473,071,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",704.5794677734375,0
01,005473,088,11,No Pobre,6.0,sierra sur,"de 500,000 a más habitantes",704.5794677734375,0
01,005473,106,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",704.5794677734375,0
01,005473,126,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",704.5794677734375,0
01,005481,019,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",410.3824462890625,0
01,005481,031,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",410.3824462890625,0
01,005481,043,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",410.3824462890625,0
01,005481,055,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",410.3824462890625,0
01,005481,065,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",410.3824462890625,0
01,005481,089,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",410.3824462890625,0
01,005498,004,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",278.3912658691406,0
01,005498,028,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",278.3912658691406,0
01,005498,051,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",278.3912658691406,0
01,005498,063,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",278.3912658691406,0
01,005498,075,11,No Pobre,5.0,sierra sur,"de 500,000 a más habitantes",278.3912658691406,0
01,005498,097,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",278.3912658691406,0
01,005498,109,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",278.3912658691406,0
01,005513,014,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005513,038,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005513,062,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005513,075,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005513,099,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005513,113,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005524,001,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",603.9252319335938,0
01,005524,014,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",603.9252319335938,0
01,005524,029,11,No Pobre,5.0,sierra sur,"de 500,000 a más habitantes",603.9252319335938,0
01,005524,043,11,No Pobre,7.0,sierra sur,"de 500,000 a más habitantes",603.9252319335938,0
01,005524,110,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",603.9252319335938,0
01,005549,007,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",132.69483947753906,0
01,005549,020,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",132.69483947753906,0
01,005549,045,12,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",132.69483947753906,0
01,005549,057,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",132.69483947753906,0
01,005549,070,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",132.69483947753906,0
01,005549,095,11,No Pobre,5.0,sierra sur,"de 500,000 a más habitantes",132.69483947753906,0
01,005549,120,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",132.69483947753906,0
01,005559,048,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005559,078,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005559,140,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005559,171,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005559,202,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005559,232,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",33.51122283935547,0
01,005570,010,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",324.789794921875,0
01,005570,060,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",324.789794921875,0
01,005570,089,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",324.789794921875,0
01,005570,109,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",324.789794921875,0
01,005576,009,11,No Pobre,4.0,sierra sur,"de 500,000 a más habitantes",324.789794921875,0
01,005576,025,11,No Pobre,1.0,sierra sur,"de 500,000 a más habitantes",324.789794921875,0
01,005576,055,11,No Pobre,2.0,sierra sur,"de 500,000 a más habitantes",324.789794921875,0
01,005576,068,11,No Pobre,9.0,sierra sur,"de 500,000 a más habitantes",324.789794921875,0
01,005576,082,11,No Pobre,5.0,sierra sur,"de 500,000 a más habitantes",324.789794921875,0
01,005576,097,11,No Pobre,3.0,sierra sur,"de 500,000 a más habitantes",324.789794921875,0
01,005587,035,11,No Pobre,1.0,sierra sur,"de 2,000 a 19,999 habitantes",251.95407104492188,0
01,005587,046,11,No Pobre,4.0,sierra sur,"de 2,000 a 19,999 habitantes",251.95407104492188,0
01,005587,059,11,No Pobre,3.0,sierra sur,"de 2,000 a 19,999 habitantes",251.95407104492188,0
01,005587,068,11,Pobre No Extremo,2.0,sierra sur,"de 2,000 a 19,999 habitantes",251.95407104492188,1
01,005587,077,11,No Pobre,2.0,sierra sur,"de 2,000 a 19,999 habitantes",251.95407104492188,0
01,005587,087,11,No Pobre,2.0,sierra sur,"de 2,000 a 19,999 habitantes",251.95407104492188,0
01,005591,006,11,No Pobre,2.0,costa sur,"de 2,000 a 19,999 habitantes",112.67427062988281,0
01,005591,018,11,Pobre No Extremo,5.0,costa sur,"de 2,000 a 19,999 habitantes",112.67427062988281,1
01,005591,029,11,No Pobre,3.0,costa sur,"de 2,000 a 19,999 habitantes",112.67427062988281,0
01,005591,065,11,No Pobre,4.0,costa sur,"de 2,000 a 19,999 habitantes",112.67427062988281,0
01,005591,100,11,Pobre No Extremo,6.0,costa sur,"de 2,000 a 19,999 habitantes",112.67427062988281,1
01,005598,011,11,No Pobre,1.0,costa sur,"de 20,000 a 49,999 habitantes",144.36578369140625,0
01,005598,031,11,No Pobre,2.0,costa sur,"de 20,000 a 49,999 habitantes",144.36578369140625,0
01,005598,053,11,No Pobre,1.0,costa sur,"de 20,000 a 49,999 habitantes",144.36578369140625,0
01,005598,093,11,No Pobre,2.0,costa sur,"de 20,000 a 49,999 habitantes",144.36578369140625,0
01,005598,113,11,No Pobre,1.0,costa sur,"de 20,000 a 49,999 habitantes",144.36578369140625,0
01,005598,134,11,No Pobre,2.0,costa sur,"de 20,000 a 49,999 habitantes",144.36578369140625,0
01,005600,009,11,No Pobre,3.0,costa sur,"de 2,000 a 19,999 habitantes",62.50254821777344,0
01,005600,026,11,No Pobre,1.0,costa sur,"de 2,000 a 19,999 habitantes",62.50254821777344,0
01,005600,058,11,No Pobre,2.0,costa sur,"de 2,000 a 19,999 habitantes",62.50254821777344,0
01,005600,075,11,No Pobre,2.0,costa sur,"de 2,000 a 19,999 habitantes",62.50254821777344,0
01,005600,091,11,No Pobre,4.0,costa sur,"de 2,000 a 19,999 habitantes",62.50254821777344,0
01,005600,108,11,No Pobre,3.0,costa sur,"de 2,000 a 19,999 habitantes",62.50254821777344,0
01,005601,008,11,Pobre No Extremo,5.0,costa sur,"de 2,000 a 19,999 habitantes",137.1866455078125,1
01,005601,023,11,No Pobre,1.0,costa sur,"de 2,000 a 19,999 habitantes",137.1866455078125,0
01,005601,054,11,No Pobre,4.0,costa sur,"de 2,000 a 19,999 habitantes",137.1866455078125,0
01,005601,067,11,No Pobre,2.0,costa sur,"de 2,000 a 19,999 habitantes",137.1866455078125,0
01,005601,083,11,No Pobre,3.0,costa sur,"de 2,000 a 19,999 habitantes",137.1866455078125,0
01,005601,098,11,No Pobre,4.0,costa sur,"de 2,000 a 19,999 habitantes",137.1866455078125,0
01,005639,001,11,No Pobre,1.0,costa sur,"de 2,000 a 19,999 habitantes",258.4491271972656,0
01,005639,015,11,No Pobre,3.0,costa sur,"de 2,000 a 19,999 habitantes",258.4491271972656,0
01,005639,026,11,No Pobre,2.0,costa sur,"de 2,000 a 19,999 habitantes",258.4491271972656,0
01,005639,054,11,No Pobre,5.0,costa sur,"de 2,000 a 19,999 habitantes",258.4491271972656,0
01,005639,065,11,No Pobre,4.0,costa sur,"de 2,000 a 19,999 habitantes",258.4491271972656,0
01,005639,079,11,No Pobre,3.0,costa sur,"de 2,000 a 19,999 habitantes",258.4491271972656,0
01,005659,040,11,Pobre No Extremo,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,105.56678771972656,1
01,005659,047,11,No Pobre,4.0,sierra sur,Área de empadronamiento rural (aer) compuesto,105.56678771972656,0
01,005659,186,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,105.56678771972656,0
01,005659,188,11,Pobre No Extremo,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,105.56678771972656,1
01,005659,191,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,105.56678771972656,0
01,005659,193,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,105.56678771972656,0
01,005659,195,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,105.56678771972656,0
01,005659,198,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,105.56678771972656,0
01,005675,002,11,No Pobre,8.0,sierra sur,"de 500 a 1,999 habitantes",105.56678771972656,0
01,005675,021,11,No Pobre,1.0,sierra sur,"de 500 a 1,999 habitantes",105.56678771972656,0
01,005675,039,11,No Pobre,6.0,sierra sur,"de 500 a 1,999 habitantes",105.56678771972656,0
01,005675,048,11,Pobre No Extremo,4.0,sierra sur,"de 500 a 1,999 habitantes",105.56678771972656,1
01,005675,076,11,No Pobre,3.0,sierra sur,"de 500 a 1,999 habitantes",105.56678771972656,0
01,005675,085,11,Pobre No Extremo,5.0,sierra sur,"de 500 a 1,999 habitantes",105.56678771972656,1
01,005675,094,11,No Pobre,2.0,sierra sur,"de 500 a 1,999 habitantes",105.56678771972656,0
01,005675,101,11,No Pobre,4.0,sierra sur,"de 500 a 1,999 habitantes",105.56678771972656,0
01,005679,045,11,No Pobre,2.0,costa sur,Área de empadronamiento rural (aer) simple,55.87712860107422,0
01,005679,046,11,No Pobre,4.0,costa sur,Área de empadronamiento rural (aer) simple,55.87712860107422,0
01,005679,116,11,No Pobre,3.0,costa sur,Área de empadronamiento rural (aer) simple,55.87712860107422,0
01,005679,118,11,No Pobre,1.0,costa sur,Área de empadronamiento rural (aer) simple,55.87712860107422,0
01,005679,120,11,Pobre No Extremo,6.0,costa sur,Área de empadronamiento rural (aer) simple,55.87712860107422,1
01,005692,007,11,Pobre No Extremo,5.0,sierra centro,"de 100,000 a 499,999 habitantes",632.519287109375,1
01,005692,023,11,Pobre No Extremo,4.0,sierra centro,"de 100,000 a 499,999 habitantes",632.519287109375,1
01,005692,053,11,Pobre No Extremo,4.0,sierra centro,"de 100,000 a 499,999 habitantes",632.519287109375,1
01,005692,068,11,No Pobre,5.0,sierra centro,"de 100,000 a 499,999 habitantes",632.519287109375,0
01,005692,080,11,No Pobre,5.0,sierra centro,"de 100,000 a 499,999 habitantes",632.519287109375,0
01,005692,097,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",632.519287109375,0
01,005711,022,11,No Pobre,4.0,sierra centro,"de 100,000 a 499,999 habitantes",124.2643051147461,0
01,005711,030,11,No Pobre,5.0,sierra centro,"de 100,000 a 499,999 habitantes",124.2643051147461,0
01,005711,062,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",124.2643051147461,0
01,005711,097,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",124.2643051147461,0
01,005711,107,11,No Pobre,1.0,sierra centro,"de 100,000 a 499,999 habitantes",124.2643051147461,0
01,005711,129,11,No Pobre,4.0,sierra centro,"de 100,000 a 499,999 habitantes",124.2643051147461,0
01,005711,147,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",124.2643051147461,0
01,005711,165,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",124.2643051147461,0
01,005736,021,11,Pobre No Extremo,6.0,sierra centro,"de 2,000 a 19,999 habitantes",199.7938232421875,1
01,005736,044,11,Pobre No Extremo,2.0,sierra centro,"de 2,000 a 19,999 habitantes",199.7938232421875,1
01,005736,064,11,No Pobre,3.0,sierra centro,"de 2,000 a 19,999 habitantes",199.7938232421875,0
01,005736,106,11,No Pobre,3.0,sierra centro,"de 2,000 a 19,999 habitantes",199.7938232421875,0
01,005736,150,11,No Pobre,1.0,sierra centro,"de 2,000 a 19,999 habitantes",199.7938232421875,0
01,005736,191,11,Pobre No Extremo,6.0,sierra centro,"de 2,000 a 19,999 habitantes",199.7938232421875,1
01,005737,009,11,No Pobre,3.0,sierra centro,"de 2,000 a 19,999 habitantes",213.65049743652344,0
01,005737,033,11,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",213.65049743652344,0
01,005737,045,11,No Pobre,2.0,sierra centro,"de 2,000 a 19,999 habitantes",213.65049743652344,0
01,005737,051,11,No Pobre,1.0,sierra centro,"de 2,000 a 19,999 habitantes",213.65049743652344,0
01,005737,063,11,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",213.65049743652344,0
01,005737,076,11,No Pobre,1.0,sierra centro,"de 2,000 a 19,999 habitantes",213.65049743652344,0
01,005738,026,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",96.5052719116211,0
01,005738,046,11,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",96.5052719116211,0
01,005738,068,11,Pobre No Extremo,5.0,selva,"de 2,000 a 19,999 habitantes",96.5052719116211,1
01,005738,106,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",96.5052719116211,0
01,005738,128,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",96.5052719116211,0
01,005738,164,11,No Pobre,3.0,selva,"de 2,000 a 19,999 habitantes",96.5052719116211,0
01,005757,024,11,Pobre Extremo,2.0,sierra centro,"de 2,000 a 19,999 habitantes",329.2634582519531,1
01,005757,036,11,Pobre Extremo,6.0,sierra centro,"de 2,000 a 19,999 habitantes",329.2634582519531,1
01,005757,049,11,Pobre No Extremo,2.0,sierra centro,"de 2,000 a 19,999 habitantes",329.2634582519531,1
01,005757,062,11,No Pobre,1.0,sierra centro,"de 2,000 a 19,999 habitantes",329.2634582519531,0
01,005757,075,11,No Pobre,1.0,sierra centro,"de 2,000 a 19,999 habitantes",329.2634582519531,0
01,005757,114,11,Pobre No Extremo,3.0,sierra centro,"de 2,000 a 19,999 habitantes",329.2634582519531,1
01,005767,033,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005767,034,11,No Pobre,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005767,035,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005767,116,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005767,117,11,No Pobre,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005767,118,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005767,119,11,Pobre No Extremo,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,1
01,005767,120,11,Pobre No Extremo,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,1
01,005768,026,11,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,139.62660217285156,1
01,005768,027,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) simple,139.62660217285156,0
01,005768,088,11,Pobre Extremo,7.0,sierra centro,Área de empadronamiento rural (aer) simple,139.62660217285156,1
01,005768,108,11,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) simple,139.62660217285156,0
01,005768,110,11,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) simple,139.62660217285156,1
01,005768,111,11,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,139.62660217285156,0
01,005768,112,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) simple,139.62660217285156,0
01,005768,113,11,Pobre Extremo,3.0,sierra centro,Área de empadronamiento rural (aer) simple,139.62660217285156,1
01,005774,115,11,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005774,116,11,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005774,117,11,Pobre No Extremo,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,1
01,005774,287,11,No Pobre,7.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005774,293,11,Pobre No Extremo,7.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,1
01,005774,294,11,No Pobre,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005774,300,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,139.62660217285156,0
01,005778,053,11,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,115.64105987548828,0
01,005778,054,11,Pobre No Extremo,8.0,selva,Área de empadronamiento rural (aer) compuesto,115.64105987548828,1
01,005778,056,11,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,115.64105987548828,0
01,005778,137,11,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,115.64105987548828,0
01,005778,138,11,No Pobre,1.0,selva,Área de empadronamiento rural (aer) compuesto,115.64105987548828,0
01,005778,139,11,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,115.64105987548828,0
